	Identifier	PE	GRAVY	Description
606	NX_P0DP02-1	3	-0.03418803418803399	"NX_P0DP02-1 nP20K
IGHV3-30-3
IGHV3-30-3
Immunoglobulin heavy
variable 3-30-3
isoform Iso 1 PE=3"
607	NX_P0DP03-1	3	-0.04786324786324771	"NX_P0DP03-1 nP20K
IGHV3-30-5
IGHV3-30-5
Immunoglobulin heavy
variable 3-30-5
isoform Iso 1 PE=3"
608	NX_P0DP04-1	3	0.007627118644067905	"NX_P0DP04-1 nP20K
IGHV3-43D IGHV3-43D
Immunoglobulin heavy
variable 3-43D
isoform Iso 1 PE=3"
609	NX_P0DP06-1	3	-0.03135593220338984	"NX_P0DP06-1 nP20K
IGHV4-30-4
IGHV4-30-4
Immunoglobulin heavy
variable 4-30-4
isoform Iso 1 PE=3"
610	NX_P0DP71-1	2	-0.16329113924050623	"NX_P0DP71-1 nP20K
FAM236C FAM236C
Protein FAM236C
isoform Iso 1 PE=2"
611	NX_P0DP72-1	2	-0.044328552803129286	"NX_P0DP72-1 nP20K
VSIG10L2 VSIG10L2
V-set and
immunoglobulin
domain-containing
protein 10-like 2
isoform Iso 1 PE=2"
612	NX_P0DP73-1	2	0.056962025316455896	"NX_P0DP73-1 nP20K
DEFB130B DEFB130B
Beta-defensin 130B
isoform Iso 1 PE=2"
613	NX_P0DP74-1	2	0.056962025316455896	"NX_P0DP74-1 nP20K
DEFB130A DEFB130A
Beta-defensin 130A
isoform Iso 1 PE=2"
614	NX_P0DPD5-1	2	-0.8918128654970737	"NX_P0DPD5-1 nP20K
ZNF723 ZNF723 Zinc
finger protein 723
isoform Iso 1 PE=2"
615	NX_P0DPE3-1	2	-0.18107255520504764	"NX_P0DPE3-1 nP20K
TMDD1 TMDD1
Transmembrane and
death domain protein
1 isoform Iso 1 PE=2"
616	NX_P0DPE8-1	2	-0.2453237410071941	"NX_P0DPE8-1 nP20K
SMIM34B SMIM34B
Small integral
membrane protein 34B
isoform Iso 1 PE=2"
617	NX_P0DPF2-1	2	-1.023814096408682	"NX_P0DPF2-1 nP20K
NBPF20 NBPF20
Neuroblastoma
breakpoint family
member 20 isoform
Iso 1 PE=2"
618	NX_P0DPF3-1	2	-0.9749774977497732	"NX_P0DPF3-1 nP20K
NBPF9 NBPF9
Neuroblastoma
breakpoint family
member 9 isoform Iso
1 PE=2"
619	NX_P0DPF4-1	3	0.09454545454545457	"NX_P0DPF4-1 nP20K
TRAV35 TRAV35 T cell
receptor alpha
variable 35 isoform
Iso 1 PE=3"
620	NX_P0DPF5-1	2	-0.43103448275862066	"NX_P0DPF5-1 nP20K
C2orf27A C2orf27A
Uncharacterized
protein C2orf27A
isoform Iso 1 PE=2"
621	NX_P0DPF6-1	2	-0.4545454545454547	"NX_P0DPF6-1 nP20K
C2orf27B C2orf27B
Uncharacterized
protein C2orf27B
isoform Iso 1 PE=2"
622	NX_P0DPI3-1	2	-0.5753676470588238	"NX_P0DPI3-1 nP20K
CENPVL2 CENPVL2
Centromere protein
V-like protein 2
isoform Iso 1 PE=2"
623	NX_P0DPI4-1	4	-0.475	"NX_P0DPI4-1 nP20K
TRBD1 TRBD1 T cell
receptor beta
diversity 1 isoform
Iso 1 PE=4"
624	NX_P0DPQ3-1	3	-0.5419047619047621	"NX_P0DPQ3-1 nP20K
PRR20G PRR20G
Proline-rich protein
20G isoform Iso 1
PE=3"
625	NX_P0DPQ4-1	2	-0.31314741035856575	"NX_P0DPQ4-1 nP20K
FAM243B FAM243B
Protein FAM243B
isoform Iso 1 PE=2"
626	NX_P0DQD5-1	2	0.48906666666666715	"NX_P0DQD5-1 nP20K
NPY4R2 NPY4R2
Neuropeptide Y
receptor type 4-2
isoform Iso 1 PE=2"
627	NX_P10266-1	3	-0.28796844181459613	"NX_P10266-1 nP20K
ERVK-10 ERVK-10
Endogenous
retrovirus group K
member 10 Pol
protein isoform Iso
1 PE=3"
628	NX_P15248-1	2	0.04513888888888876	"NX_P15248-1 nP20K
IL9 IL9
Interleukin-9
isoform Iso 1 PE=2"
629	NX_P15421-1	2	1.0564102564102567	"NX_P15421-1 nP20K
GYPE GYPE
Glycophorin-E
isoform Iso 1 PE=2"
630	NX_P17030-1	2	-1.1127192982456116	"NX_P17030-1 nP20K
ZNF25 ZNF25 Zinc
finger protein 25
isoform Iso 1 PE=2"
631	NX_P22531-1	2	-1.2125	"NX_P22531-1 nP20K
SPRR2E SPRR2E Small
proline-rich protein
2E isoform Iso 1
PE=2"
632	NX_P24046-1	2	-0.22108559498956173	"NX_P24046-1 nP20K
GABRR1 GABRR1 Gamma-
aminobutyric acid
receptor subunit
rho-1 isoform Iso 1
PE=2"
633	NX_P28476-1	2	-0.08344086021505409	"NX_P28476-1 nP20K
GABRR2 GABRR2 Gamma-
aminobutyric acid
receptor subunit
rho-2 isoform Iso 1
PE=2"
634	NX_P30953-1	2	0.7554140127388538	"NX_P30953-1 nP20K
OR1E1 OR1E1
Olfactory receptor
1E1 isoform Iso 1
PE=2"
635	NX_P30954-1	2	0.7603125000000002	"NX_P30954-1 nP20K
OR10J1 OR10J1
Olfactory receptor
10J1 isoform Iso 1
PE=2"
636	NX_P31391-1	2	0.5981958762886611	"NX_P31391-1 nP20K
SSTR4 SSTR4
Somatostatin
receptor type 4
isoform Iso 1 PE=2"
637	NX_P34995-1	2	0.5203980099502493	"NX_P34995-1 nP20K
PTGER1 PTGER1
Prostaglandin E2
receptor EP1 subtype
isoform Iso 1 PE=2"
638	NX_P35325-1	2	-1.3180555555555555	"NX_P35325-1 nP20K
SPRR2B SPRR2B Small
proline-rich protein
2B isoform Iso 1
PE=2"
639	NX_P35410-1	2	0.6502645502645511	"NX_P35410-1 nP20K
MAS1L MAS1L Mas-
related G-protein
coupled receptor MRG
isoform Iso 1 PE=2"
640	NX_P35504-1	2	0.08389513108614197	"NX_P35504-1 nP20K
UGT1A5 UGT1A5 UDP-gl
ucuronosyltransferas
e 1-5 isoform Iso 1
PE=2"
641	NX_P43359-1	2	-0.35483870967741943	"NX_P43359-1 nP20K
MAGEA5 MAGEA5
Melanoma-associated
antigen 5 isoform
Iso 1 PE=2"
642	NX_P46093-1	2	0.23397790055248588	"NX_P46093-1 nP20K
GPR4 GPR4 G-protein
coupled receptor 4
isoform Iso 1 PE=2"
643	NX_P47881-1	2	0.6701587301587311	"NX_P47881-1 nP20K
OR3A1 OR3A1
Olfactory receptor
3A1 isoform Iso 1
PE=2"
644	NX_P47887-1	2	0.75046439628483	"NX_P47887-1 nP20K
OR1E2 OR1E2
Olfactory receptor
1E2 isoform Iso 1
PE=2"
645	NX_P47888-1	2	0.6429906542056076	"NX_P47888-1 nP20K
OR3A3 OR3A3
Olfactory receptor
3A3 isoform Iso 1
PE=2"
646	NX_P47890-1	2	0.739616613418531	"NX_P47890-1 nP20K
OR1G1 OR1G1
Olfactory receptor
1G1 isoform Iso 1
PE=2"
647	NX_P47893-1	2	0.588473520249222	"NX_P47893-1 nP20K
OR3A2 OR3A2
Olfactory receptor
3A2 isoform Iso 1
PE=2"
648	NX_P47898-1	2	0.3851540616246497	"NX_P47898-1 nP20K
HTR5A HTR5A
5-hydroxytryptamine
receptor 5A isoform
Iso 1 PE=2"
649	NX_P47901-1	2	0.22240566037735818	"NX_P47901-1 nP20K
AVPR1B AVPR1B
Vasopressin V1b
receptor isoform Iso
1 PE=2"
650	NX_P47944-1	2	-0.02741935483870969	"NX_P47944-1 nP20K
MT4 MT4
Metallothionein-4
isoform Iso 1 PE=2"
651	NX_P49640-1	2	-0.38968058968058855	"NX_P49640-1 nP20K
EVX1 EVX1 Homeobox
even-skipped homolog
protein 1 isoform
Iso 1 PE=2"
652	NX_P50391-1	2	0.48906666666666715	"NX_P50391-1 nP20K
NPY4R NPY4R
Neuropeptide Y
receptor type 4
isoform Iso 1 PE=2"
653	NX_P51504-1	2	-0.8604395604395606	"NX_P51504-1 nP20K
ZNF80 ZNF80 Zinc
finger protein 80
isoform Iso 1 PE=2"
654	NX_P51815-1	2	-0.8468627450980379	"NX_P51815-1 nP20K
ZNF75D ZNF75D Zinc
finger protein 75D
isoform Iso 1 PE=2"
655	NX_P52961-1	2	-0.11345565749235509	"NX_P52961-1 nP20K
ART1 ART1 GPI-linked
NAD(P)(+)--arginine
ADP-
ribosyltransferase 1
isoform Iso 1 PE=2"
656	NX_P56555-1	2	-0.3220338983050847	"NX_P56555-1 nP20K
DSCR4 DSCR4 Down
syndrome critical
region protein 4
isoform Iso 1 PE=2"
657	NX_P56880-1	2	0.4324200913242006	"NX_P56880-1 nP20K
CLDN20 CLDN20
Claudin-20 isoform
Iso 1 PE=2"
658	NX_P57773-1	2	-0.42446601941747564	"NX_P57773-1 nP20K
GJA9 GJA9 Gap
junction alpha-9
protein isoform Iso
1 PE=2"
659	NX_P58170-1	2	0.5833333333333344	"NX_P58170-1 nP20K
OR1D5 OR1D5
Olfactory receptor
1D5 isoform Iso 1
PE=2"
660	NX_P58173-1	2	0.7000000000000004	"NX_P58173-1 nP20K
OR2B6 OR2B6
Olfactory receptor
2B6 isoform Iso 1
PE=2"
661	NX_P58180-1	2	0.7136807817589587	"NX_P58180-1 nP20K
OR4D2 OR4D2
Olfactory receptor
4D2 isoform Iso 1
PE=2"
662	NX_P58181-1	2	0.7949044585987274	"NX_P58181-1 nP20K
OR10A3 OR10A3
Olfactory receptor
10A3 isoform Iso 1
PE=2"
663	NX_P58182-1	2	0.7612377850162878	"NX_P58182-1 nP20K
OR12D2 OR12D2
Olfactory receptor
12D2 isoform Iso 1
PE=2"
664	NX_P58512-1	2	-0.544117647058824	"NX_P58512-1 nP20K
LINC01547 LINC01547
Uncharacterized
protein encoded by
LINC01547 isoform
Iso 1 PE=2"
665	NX_P58743-1	2	0.33454301075268955	"NX_P58743-1 nP20K
SLC26A5 SLC26A5
Prestin isoform Iso
1 PE=2"
666	NX_P59020-1	2	-0.834899328859061	"NX_P59020-1 nP20K
DSCR9 DSCR9 Down
syndrome critical
region protein 9
isoform Iso 1 PE=2"
667	NX_P59510-1	2	-0.5298952879581142	"NX_P59510-1 nP20K
ADAMTS20 ADAMTS20 A
disintegrin and
metalloproteinase
with thrombospondin
motifs 20 isoform
Iso 1 PE=2"
668	NX_P59533-1	2	0.7621621621621629	"NX_P59533-1 nP20K
TAS2R38 TAS2R38
Taste receptor type
2 member 38 isoform
Iso 1 PE=2"
669	NX_P59534-1	2	0.6168639053254447	"NX_P59534-1 nP20K
TAS2R39 TAS2R39
Taste receptor type
2 member 39 isoform
Iso 1 PE=2"
670	NX_P59535-1	2	0.5476780185758523	"NX_P59535-1 nP20K
TAS2R40 TAS2R40
Taste receptor type
2 member 40 isoform
Iso 1 PE=2"
671	NX_P59536-1	2	0.673615635179153	"NX_P59536-1 nP20K
TAS2R41 TAS2R41
Taste receptor type
2 member 41 isoform
Iso 1 PE=2"
672	NX_P59537-1	2	0.6559870550161818	"NX_P59537-1 nP20K
TAS2R43 TAS2R43
Taste receptor type
2 member 43 isoform
Iso 1 PE=2"
673	NX_P59538-1	2	0.6550161812297739	"NX_P59538-1 nP20K
TAS2R31 TAS2R31
Taste receptor type
2 member 31 isoform
Iso 1 PE=2"
674	NX_P59539-1	2	0.6913043478260873	"NX_P59539-1 nP20K
TAS2R45 TAS2R45
Taste receptor type
2 member 45 isoform
Iso 1 PE=2"
675	NX_P59540-1	2	0.6993527508090621	"NX_P59540-1 nP20K
TAS2R46 TAS2R46
Taste receptor type
2 member 46 isoform
Iso 1 PE=2"
676	NX_P59541-1	2	0.7122257053291546	"NX_P59541-1 nP20K
TAS2R30 TAS2R30
Taste receptor type
2 member 30 isoform
Iso 1 PE=2"
677	NX_P59542-1	2	0.8765886287625431	"NX_P59542-1 nP20K
TAS2R19 TAS2R19
Taste receptor type
2 member 19 isoform
Iso 1 PE=2"
678	NX_P59543-1	2	0.7834951456310695	"NX_P59543-1 nP20K
TAS2R20 TAS2R20
Taste receptor type
2 member 20 isoform
Iso 1 PE=2"
679	NX_P59544-1	2	0.8287625418060209	"NX_P59544-1 nP20K
TAS2R50 TAS2R50
Taste receptor type
2 member 50 isoform
Iso 1 PE=2"
680	NX_P59551-1	2	0.6575471698113213	"NX_P59551-1 nP20K
TAS2R60 TAS2R60
Taste receptor type
2 member 60 isoform
Iso 1 PE=2"
681	NX_P59646-1	2	0.2348314606741575	"NX_P59646-1 nP20K
FXYD4 FXYD4 FXYD
domain-containing
ion transport
regulator 4 isoform
Iso 1 PE=2"
682	NX_P59773-1	2	-0.41368421052631604	"NX_P59773-1 nP20K
MINAR2 MINAR2 Major
intrinsically
disordered
NOTCH2-binding
receptor 1-like
isoform Iso 1 PE=2"
683	NX_P59796-1	2	-0.07873303167420809	"NX_P59796-1 nP20K
GPX6 GPX6
Glutathione
peroxidase 6 isoform
Iso 1 PE=2"
684	NX_P59942-1	2	-0.5932773109243704	"NX_P59942-1 nP20K
MCCD1 MCCD1
Mitochondrial
coiled-coil domain
protein 1 isoform
Iso 1 PE=2"
685	NX_P60331-1	2	0.2971631205673762	"NX_P60331-1 nP20K
KRTAP10-1 KRTAP10-1
Keratin-associated
protein 10-1 isoform
Iso 1 PE=2"
686	NX_P60368-1	2	0.34000000000000047	"NX_P60368-1 nP20K
KRTAP10-2 KRTAP10-2
Keratin-associated
protein 10-2 isoform
Iso 1 PE=2"
687	NX_P60369-1	2	0.38235294117647073	"NX_P60369-1 nP20K
KRTAP10-3 KRTAP10-3
Keratin-associated
protein 10-3 isoform
Iso 1 PE=2"
688	NX_P60371-1	2	0.3079452054794526	"NX_P60371-1 nP20K
KRTAP10-6 KRTAP10-6
Keratin-associated
protein 10-6 isoform
Iso 1 PE=2"
689	NX_P60509-1	2	-0.20291828793774366	"NX_P60509-1 nP20K
ERVPABLB-1
ERVPABLB-1
Endogenous
retrovirus group
PABLB member 1 Env
polyprotein isoform
Iso 1 PE=2"
690	NX_P60606-1	2	0.38658536585365855	"NX_P60606-1 nP20K
CTXN1 CTXN1
Cortexin-1 isoform
Iso 1 PE=2"
691	NX_P61566-1	2	-0.20000000000000007	"NX_P61566-1 nP20K
ERVK-24 ERVK-24
Endogenous
retrovirus group K
member 24 Env
polyprotein isoform
Iso 1 PE=2"
692	NX_P61567-1	2	-0.19370748299319726	"NX_P61567-1 nP20K
ERVK-7 ERVK-7
Endogenous
retrovirus group K
member 7 Env
polyprotein isoform
Iso 1 PE=2"
693	NX_P61570-1	3	-0.20680786686838087	"NX_P61570-1 nP20K
ERVK-25 ERVK-25
Endogenous
retrovirus group K
member 25 Env
polyprotein isoform
Iso 1 PE=3"
694	NX_P61582-1	3	-1.2093333333333336	"NX_P61582-1 nP20K
ERVK-7 ERVK-7
Endogenous
retrovirus group K
member 7 Np9 protein
isoform Iso 1 PE=3"
695	NX_P61583-1	3	-1.337333333333334	"NX_P61583-1 nP20K
ERVK-5 ERVK-5
Endogenous
retrovirus group K
member 5 Np9 protein
isoform Iso 1 PE=3"
696	NX_P63119-1	3	-0.3147435897435896	"NX_P63119-1 nP20K
ERVK-21 ERVK-21
Endogenous
retrovirus group K
member 21 Pro
protein isoform Iso
1 PE=3"
697	NX_P63120-1	3	-0.2621794871794871	"NX_P63120-1 nP20K
ERVK-19 ERVK-19
Endogenous
retrovirus group K
member 19 Pro
protein isoform Iso
1 PE=3"
698	NX_P63121-1	3	-0.2833333333333332	"NX_P63121-1 nP20K
HERVK_113 HERVK_113
Endogenous
retrovirus group K
member 113 Pro
protein isoform Iso
1 PE=3"
699	NX_P63122-1	3	-0.29679487179487174	"NX_P63122-1 nP20K
ERVK-8 ERVK-8
Endogenous
retrovirus group K
member 8 Pro protein
isoform Iso 1 PE=3"
700	NX_P63123-1	3	-0.25769230769230755	"NX_P63123-1 nP20K
ERVK-18 ERVK-18
Endogenous
retrovirus group K
member 18 Pro
protein isoform Iso
1 PE=3"
701	NX_P63124-1	3	-0.3121794871794871	"NX_P63124-1 nP20K
HERV-K104 HERV-K104
Endogenous
retrovirus group K
member 104 Pro
protein isoform Iso
1 PE=3"
702	NX_P63125-1	3	-0.2987179487179487	"NX_P63125-1 nP20K
ERVK-25 ERVK-25
Endogenous
retrovirus group K
member 25 Pro
protein isoform Iso
1 PE=3"
703	NX_P63127-1	3	-0.330128205128205	"NX_P63127-1 nP20K
ERVK-9 ERVK-9
Endogenous
retrovirus group K
member 9 Pro protein
isoform Iso 1 PE=3"
704	NX_P63128-1	3	-0.4393017009847788	"NX_P63128-1 nP20K
ERVK-9 ERVK-9
Endogenous
retrovirus group K
member 9 Pol protein
isoform Iso 1 PE=3"
705	NX_P63129-1	3	-0.3057692307692306	"NX_P63129-1 nP20K
ERVK-24 ERVK-24
Endogenous
retrovirus group K
member 24 Pro
protein isoform Iso
1 PE=3"
706	NX_P63130-1	3	-0.647297297297296	"NX_P63130-1 nP20K
ERVK-7 ERVK-7
Endogenous
retrovirus group K
member 7 Gag
polyprotein isoform
Iso 1 PE=3"
707	NX_P63131-1	3	-0.2961538461538461	"NX_P63131-1 nP20K
ERVK-7 ERVK-7
Endogenous
retrovirus group K
member 7 Pro protein
isoform Iso 1 PE=3"
708	NX_P63132-1	3	-0.36276150627615084	"NX_P63132-1 nP20K
HERVK_113 HERVK_113
Endogenous
retrovirus group K
member 113 Pol
protein isoform Iso
1 PE=3"
709	NX_P63133-1	3	-0.3452928870292888	"NX_P63133-1 nP20K
ERVK-8 ERVK-8
Endogenous
retrovirus group K
member 8 Pol protein
isoform Iso 1 PE=3"
710	NX_P63135-1	3	-0.25394105551747737	"NX_P63135-1 nP20K
ERVK-7 ERVK-7
Endogenous
retrovirus group K
member 7 Pol protein
isoform Iso 1 PE=3"
711	NX_P63136-1	3	-0.3532494758909855	"NX_P63136-1 nP20K
ERVK-25 ERVK-25
Endogenous
retrovirus group K
member 25 Pol
protein isoform Iso
1 PE=3"
712	NX_P69849-1	2	-0.15319148936170188	"NX_P69849-1 nP20K
NOMO3 NOMO3 Nodal
modulator 3 isoform
Iso 1 PE=2"
713	NX_P78334-1	2	-0.12924901185770762	"NX_P78334-1 nP20K
GABRE GABRE Gamma-
aminobutyric acid
receptor subunit
epsilon isoform Iso
1 PE=2"
714	NX_P78412-1	2	-0.6338565022421521	"NX_P78412-1 nP20K
IRX6 IRX6 Iroquois-
class homeodomain
protein IRX-6
isoform Iso 1 PE=2"
715	NX_P83859-1	2	-0.38235294117647045	"NX_P83859-1 nP20K
QRFP QRFP Orexigenic
neuropeptide QRFP
isoform Iso 1 PE=2"
716	NX_P86481-1	2	-0.7402714932126687	"NX_P86481-1 nP20K
PRR20B PRR20B
Proline-rich protein
20B isoform Iso 1
PE=2"
717	NX_P86496-1	2	-0.7402714932126687	"NX_P86496-1 nP20K
PRR20A PRR20A
Proline-rich protein
20A isoform Iso 1
PE=2"
718	NX_Q02325-1	3	-0.39895833333333325	"NX_Q02325-1 nP20K
PLGLB1 PLGLB1
Plasminogen-like
protein B isoform
Iso 1 PE=3"
719	NX_Q02509-1	2	-0.14758909853249483	"NX_Q02509-1 nP20K
OC90 OC90
Otoconin-90 isoform
Iso 1 PE=2"
720	NX_Q02575-1	2	-0.6857142857142862	"NX_Q02575-1 nP20K
NHLH1 NHLH1 Helix-
loop-helix protein 1
isoform Iso 1 PE=2"
721	NX_Q03828-1	2	-0.24705882352941133	"NX_Q03828-1 nP20K
EVX2 EVX2 Homeobox
even-skipped homolog
protein 2 isoform
Iso 1 PE=2"
722	NX_Q03924-1	2	-1.0051759834368497	"NX_Q03924-1 nP20K
ZNF117 ZNF117 Zinc
finger protein 117
isoform Iso 1 PE=2"
723	NX_Q05215-1	2	-0.3691001697792867	"NX_Q05215-1 nP20K
EGR4 EGR4 Early
growth response
protein 4 isoform
Iso 1 PE=2"
724	NX_Q05901-1	2	0.12903930131004374	"NX_Q05901-1 nP20K
CHRNB3 CHRNB3
Neuronal
acetylcholine
receptor subunit
beta-3 isoform Iso 1
PE=2"
725	NX_Q07444-1	2	-0.3470833333333338	"NX_Q07444-1 nP20K
KLRC3 KLRC3 NKG2-E
type II integral
membrane protein
isoform NKG2-E PE=2"
726	NX_Q08AI6-1	2	0.732019704433498	"NX_Q08AI6-1 nP20K
SLC38A11 SLC38A11
Putative sodium-
coupled neutral
amino acid
transporter 11
isoform Iso 1 PE=2"
727	NX_Q0D2J5-1	2	-1.0824873096446683	"NX_Q0D2J5-1 nP20K
ZNF763 ZNF763 Zinc
finger protein 763
isoform Iso 1 PE=2"
728	NX_Q0P641-1	2	-0.5056994818652851	"NX_Q0P641-1 nP20K
C2orf80 C2orf80
Uncharacterized
protein C2orf80
isoform Iso 1 PE=2"
729	NX_Q0VAA5-1	2	-0.24819672131147574	"NX_Q0VAA5-1 nP20K
PLCXD2 PLCXD2 PI-PLC
X domain-containing
protein 2 isoform
Iso 1 PE=2"
730	NX_Q0VDE8-1	2	0.17874999999999988	"NX_Q0VDE8-1 nP20K
ADIG ADIG Adipogenin
isoform Iso 1 PE=2"
731	NX_Q0VFX4-1	2	-0.3771929824561406	"NX_Q0VFX4-1 nP20K
Putative
uncharacterized
protein LOC100128554
isoform Iso 1
Putative
uncharacterized
protein LOC100128554
isoform Iso 1
Putative
uncharacterized
protein LOC100128554
isoform Iso 1 PE=2"
732	NX_Q11128-1	2	-0.3360962566844922	"NX_Q11128-1 nP20K
FUT5 FUT5 Alpha-(1,3
)-fucosyltransferase
5 isoform Iso 1 PE=2"
733	NX_Q12870-1	2	-0.4190954773869352	"NX_Q12870-1 nP20K
TCF15 TCF15
Transcription factor
15 isoform Iso 1
PE=2"
734	NX_Q12950-1	2	-0.5751708428245997	"NX_Q12950-1 nP20K
FOXD4 FOXD4 Forkhead
box protein D4
isoform Iso 1 PE=2"
735	NX_Q13072-1	2	0.5000000000000001	"NX_Q13072-1 nP20K
BAGE BAGE B melanoma
antigen 1 isoform
Iso 1 PE=2"
736	NX_Q13106-1	2	-0.8656750572082377	"NX_Q13106-1 nP20K
ZNF154 ZNF154 Zinc
finger protein 154
isoform Iso 1 PE=2"
737	NX_Q13166-1	2	-0.16075949367088607	"NX_Q13166-1 nP20K
CATR1 CATR1 CATR
tumorigenic
conversion 1 protein
isoform Iso 1 PE=2"
738	NX_Q13520-1	2	0.6964539007092202	"NX_Q13520-1 nP20K
AQP6 AQP6
Aquaporin-6 isoform
Iso 1 PE=2"
739	NX_Q13536-1	2	-0.16794871794871788	"NX_Q13536-1 nP20K
C1orf61 C1orf61
Protein CROC-4
isoform Iso 1 PE=2"
740	NX_Q13606-1	2	0.6286624203821657	"NX_Q13606-1 nP20K
OR5I1 OR5I1
Olfactory receptor
5I1 isoform Iso 1
PE=2"
741	NX_Q13607-1	2	0.723343848580442	"NX_Q13607-1 nP20K
OR2F1 OR2F1
Olfactory receptor
2F1 isoform Iso 1
PE=2"
742	NX_Q14236-1	2	-0.9456375838926177	"NX_Q14236-1 nP20K
DIAPH2-AS1
DIAPH2-AS1 Early
lymphoid activation
gene protein isoform
Iso 1 PE=2"
743	NX_Q14390-1	2	-0.2784403669724773	"NX_Q14390-1 nP20K
GGTLC2 GGTLC2
Glutathione
hydrolase light
chain 2 isoform Iso
1 PE=2"
744	NX_Q14695-1	2	-0.4557971014492755	"NX_Q14695-1 nP20K
KIAA0087 KIAA0087
Uncharacterized
protein KIAA0087
isoform Iso 1 PE=2"
745	NX_Q147U7-1	2	-0.2331775700934578	"NX_Q147U7-1 nP20K
SMCO1 SMCO1 Single-
pass membrane and
coiled-coil domain-
containing protein 1
isoform Iso 1 PE=2"
746	NX_Q14952-1	2	-0.3447368421052632	"NX_Q14952-1 nP20K
KIR2DS3 KIR2DS3
Killer cell
immunoglobulin-like
receptor 2DS3
isoform Iso 1 PE=2"
747	NX_Q14CX5-1	2	0.5061895551257267	"NX_Q14CX5-1 nP20K
MFSD13A MFSD13A
Transmembrane
protein 180 isoform
Iso 1 PE=2"
748	NX_Q15195-1	2	-0.3062499999999998	"NX_Q15195-1 nP20K
PLGLA PLGLA
Plasminogen-like
protein A isoform
Iso 1 PE=2"
749	NX_Q15270-1	2	-0.4574209245742089	"NX_Q15270-1 nP20K
NKX1-1 NKX1-1 NK1
transcription
factor-related
protein 1 isoform
Iso 1 PE=2"
750	NX_Q15391-1	2	0.507100591715977	"NX_Q15391-1 nP20K
P2RY14 P2RY14 P2Y
purinoceptor 14
isoform Iso 1 PE=2"
751	NX_Q15513-1	2	0.5317460317460317	"NX_Q15513-1 nP20K
SPHAR SPHAR Protein
SPHAR isoform Iso 1
PE=2"
752	NX_Q15546-1	2	0.3588235294117644	"NX_Q15546-1 nP20K
MMD MMD Monocyte to
macrophage
differentiation
factor isoform Iso 1
PE=2"
753	NX_Q15612-1	2	0.7512738853503192	"NX_Q15612-1 nP20K
OR1Q1 OR1Q1
Olfactory receptor
1Q1 isoform Iso 1
PE=2"
754	NX_Q15615-1	2	0.7980645161290331	"NX_Q15615-1 nP20K
OR4D1 OR4D1
Olfactory receptor
4D1 isoform Iso 1
PE=2"
755	NX_Q15617-1	2	0.8125401929260452	"NX_Q15617-1 nP20K
OR8G1 OR8G1
Olfactory receptor
8G1 isoform Iso 1
PE=2"
756	NX_Q15619-1	2	0.7955414012738852	"NX_Q15619-1 nP20K
OR1C1 OR1C1
Olfactory receptor
1C1 isoform Iso 1
PE=2"
757	NX_Q15620-1	2	0.8765273311897114	"NX_Q15620-1 nP20K
OR8B8 OR8B8
Olfactory receptor
8B8 isoform Iso 1
PE=2"
758	NX_Q15622-1	2	0.7003134796238248	"NX_Q15622-1 nP20K
OR7A5 OR7A5
Olfactory receptor
7A5 isoform Iso 1
PE=2"
759	NX_Q15761-1	2	0.22089887640449432	"NX_Q15761-1 nP20K
NPY5R NPY5R
Neuropeptide Y
receptor type 5
isoform Iso 1 PE=2"
760	NX_Q16099-1	2	-0.046652719665272055	"NX_Q16099-1 nP20K
GRIK4 GRIK4
Glutamate receptor
ionotropic, kainate
4 isoform Iso 1 PE=2"
761	NX_Q16280-1	2	-0.26009036144578374	"NX_Q16280-1 nP20K
CNGA2 CNGA2 Cyclic
nucleotide-gated
olfactory channel
isoform Iso 1 PE=2"
762	NX_Q16517-1	2	0.21728395061728392	"NX_Q16517-1 nP20K
NNAT NNAT Neuronatin
isoform Alpha PE=2"
763	NX_Q16534-1	2	-0.8335593220338976	"NX_Q16534-1 nP20K
HLF HLF Hepatic
leukemia factor
isoform Iso 1 PE=2"
764	NX_Q17RR3-1	2	-0.1528907922912206	"NX_Q17RR3-1 nP20K
PNLIPRP3 PNLIPRP3
Pancreatic lipase-
related protein 3
isoform Iso 1 PE=2"
765	NX_Q1A5X6-1	2	-0.6490566037735852	"NX_Q1A5X6-1 nP20K
IQCJ IQCJ IQ domain-
containing protein J
isoform IQCJ-1 PE=2"
766	NX_Q1AE95-1	2	-0.4045212765957447	"NX_Q1AE95-1 nP20K
TMEM183B TMEM183B
Transmembrane
protein 183B isoform
Iso 1 PE=2"
767	NX_Q1W209-1	2	-0.12792792792792795	"NX_Q1W209-1 nP20K
ESRG ESRG Embryonic
stem cell-related
gene protein isoform
Iso 1 PE=2"
768	NX_Q24JQ0-1	2	0.7121621621621627	"NX_Q24JQ0-1 nP20K
TMEM241 TMEM241
Transmembrane
protein 241 isoform
Iso 1 PE=2"
769	NX_Q2L4Q9-1	2	-0.10886075949367131	"NX_Q2L4Q9-1 nP20K
PRSS53 PRSS53 Serine
protease 53 isoform
Iso 1 PE=2"
770	NX_Q2M1V0-1	2	-0.47265306122449	"NX_Q2M1V0-1 nP20K
ISX ISX Intestine-
specific homeobox
isoform Iso 1 PE=2"
771	NX_Q2M2D7-1	2	-0.5371428571428576	"NX_Q2M2D7-1 nP20K
TBC1D28 TBC1D28 TBC1
domain family member
28 isoform Iso 1
PE=2"
